Lieferant;Name des Lieferanten;Straße;Lnd;PLZ;Ort;Gruppe;Suchbegriff;S;SF;LöVm;CPD-Konto;EkOr;Bezeichnung;ZBed;IncTm;Inco. 2;S_1;L;MindWert;Währ.;Verkäufer;Telefon;EkOr_2;Anzahl
65224;Ziegler & Co. GmbH;Dr.-Hohenner-Str. 4;DE;95632;Wunsiedel;1;ZIEGLER;;;;;1000;Zentraleinkauf;39;EXW;Wunsiedel;;;0;EUR;;;;1
65231;Hönle AG;Lochhamer Schlag 1;DE;82166;Gräfelfing;1;HÖNLE;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
65259;Covestro LLC;;US;;Pittsburgh, PA;1;COVESTRO;;;;;1000;Zentraleinkauf;;DDP;;;;0;USD;;;;1
65294;Hartenstein & Co.;Georgenstr. 40;DE;64331;Weiterstadt;1;HARTENSTEI;X;;;;1000;Zentraleinkauf;1;DDP;;X;;0;EUR;;;;1
65313;Reininghaus Chemie GmbH & Co. K;Joachimstraße 122-124;DE;45309;Essen;1;REININGHAU;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
65316;Huntsman Holland B.V.;Merseyweg 10;NL;3180;Rozenburg;1;(L) HUNTSM;X;3;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
65317;xxx Huntsman (Germany) GmbH;Land-Au 30;DE;94469;Deggendorf;1;(L) HUNTSM;X;3;;;1000;Zentraleinkauf;31;DDP;;X;;0;EUR;;;;1
65325;Finestfog GmbH;Höhenkirchener Str. 16;DE;85653;Aying Ortsteil Dürmhaar;1;FINESTFOG;;;;;1000;Zentraleinkauf;3;DDP;;;;0;EUR;;;;1
65342;MM Mietmöbel Morner GmbH;;DE;22525;Hamburg;1;MM MIETMÖB;;;;;1000;Zentraleinkauf;200;EXW;;;;0;EUR;;;;1
65353;Linz GmbH;Otto-Schott-Strasse 20;DE;72555;Metzingen;1;LINZ;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65358;Vogelei Verpackungen;Albert-Einstein-Str. 3;DE;30926;Seelze OT Letter;1;VOGELEI/RA;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
65369;Wolftechnik Filtersysteme GmbH;Malmsheimerstr. 67;DE;71263;Weil der Stadt;1;WOLFTECHNI;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
65371;Büro-Point GmbH;Am Heilbrunnen 96;DE;72766;Reutlingen;1;BÜRO;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
65379;e-nnovations GmbH;Lilienthalstr. 21;DE;32052;Herford;1;E-NNOVATIO;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65380;ALBA Neckar-Alb GmbH & Co.KG;Ziegeleistr. 19;DE;72555;Metzingen;1;ALBA;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65388;Verlagsgruppe Weltbild  GmbH;Steinerne Furt 70;DE;86131;Augsburg;1;VERLAGSGRU;;;;;1000;Zentraleinkauf;29;;;;;0;EUR;;;;1
65392;Bühler AG;Straße;CH;9240;Uzwil;1;BÜHLER;;;;;1000;Zentraleinkauf;39;DDP;;;;0;CHF;;;;1
65396;Vincentz Network;Plathnerstr. 4c;DE;30175;Hannover;1;VINCENTZ;;;;;1000;Zentraleinkauf;90;;;;;0;EUR;;;;1
65408;Masterflex SE;Willy-Brandt-Allee 300;DE;45891;Gelsenkirchen;1;MASTERFLEX;;;;;1000;Zentraleinkauf;1;DAP;;;;0;EUR;;;;1
65410;Ebalta Kunststoff GmbH;Erlbacherstr. 100;DE;91541;Rothenburg ob der Tauber;1;EBALTA;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65426;Alsco Berufskleidungs-Service GmbH;Carl-Zeiss-Str. 37;DE;72555;Metzingen;1;ALSCO;;;;;1000;Zentraleinkauf;90;DDP;;;;0;EUR;;;;1
65435;Dittmer GmbH & Co. KG;Hirschberger Straße 2;DE;27383;Scheeßel;1;DITTMER;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
65442;Dürr, Christoph GmbH;Hugo-Wolf-Str. 2;DE;97922;Lauda/ Baden;1;DÜRR;X;;;;1000;Zentraleinkauf;205;;;X;;0;EUR;;;;1
65448;Jahncke Papier GmbH + Co.KG;Borsigstraße 2;DE;21465;Reinbek;1;JAHNCKE;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
65454;RBB GmbH + Co.KG;Heerenholz 12-14;DE;28307;Bremen;1;RBB;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
65456;SPS-Stiefel Paletten Service;am Südbahnhof 10;DE;72766;Reutlingen;1;SPS STIEFE;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
65457;Holzwerk Roth GmbH;Gewerbestr. 2;DE;78078;Niedereschach;1;ROTH;;;;;1000;Zentraleinkauf;200;EXW;;;;0;EUR;;;;1
65464;Wohlfarth Sicherheits-Schuhe GmbH;Daimlerstr. 3;DE;72581;Dettingen / Erms;1;WOHLFAHRT;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
65465;Rotaplast GmbH;Karl-Maybach-Strasse 18;DE;88239;Wangen i. Allgäu;1;ROTAPLAST;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65469;GLOBAL Service;Schubertstraße 1;DE;72805;Lichtenstein;1;GLOBAL;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65471;Reiff Technische Produkte GmbH;Tübinger Str. 2-6;DE;72762;Reutlingen;1;REIFF;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
65508;HACH LANGE GMBH;Königsweg 10;DE;14163;Berlin;1;HACH;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65510;Elbe Flugzeugwerke GmbH;Grenzstr. 1;DE;1109;Dresden;1;EADS EFW;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65511;RAJAPACK GmbH;Carl-Metz-Straße 12;DE;76275;Ettlingen;1;RAJAPACK;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
65513;Thermo Electron;Dieselstr.4;DE;76227;Karlsruhe;1;THERMO ELE;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65515;Wagner J. GmbH;Otto Lilienthalstr. 18;DE;88677;Marktdorf;1;WAGNER RÜ;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65516;Chela Ltd.;78 Bilton Way;GB;;Enfield, Middlesex EN3 7LW;1;CHELA;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
65517;Remitex GmbH;Zur Wörtspitze 13;DE;76726;Germersheim;1;REMITEX;;;;;1000;Zentraleinkauf;198;DDP;;;;0;EUR;;;;1
65520;ZVG;Urbacher Straße 4 + 5;DE;53842;Troisdorf;1;ZVG;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65528;Koch + Nagy;Porschestraße 9;DE;70736;Fellbach;1;KOCH;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
65529;xxx Kessler Chemical, Inc.;77. West Broad Street, Unit 21A;US;18018;Bethlehem,PA;1;(L) KESSLE;X;3;;;1000;Zentraleinkauf;67;DDP;;X;;0;EUR;;;;1
65530;Igus GmbH;Spicher Str. 1a / Niederkasseler St;DE;51147;Köln (Porz-Lind);1;IGUS GMBH;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
65568;Saertex GmbH & Co.KG;Brochterbecker Damm 52;DE;48369;Saerbeck;1;SAERTEX;;;;;1000;Zentraleinkauf;31;EXW;;;;0;EUR;;;;1
65569;Finestfog GmbH;Alte Landstr. 6;DE;85521;Ottobrunn;1;FINESTFOG;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
65575;Buchstaben Center Köppe GmbH;Steilshooper Straße 27a;DE;22305;Hamburg;1;BUCHSTABEN;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;Christine Rippe;404105702;;1
65585;Hoffmann GmbH;Haberlandstraße 55;DE;81241;München;1;HOFFMANN;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
65588;B+B Thermo Technik GmbH;Heinrich-Hertz-Straße 4;DE;78166;Donaueschingen;1;B+B;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65591;C.E. Roeper GmbH;Hans-Duncker-Str. 13;DE;21035;Hamburg;1;ROEPER;;;;;1000;Zentraleinkauf;31;CIP;Hamburg;;;0;EUR;;;;1
65611;Metex Meschenmoser GmbH;Olgastr. 2 - 4;DE;88069;Tettnang;1;METEX MESC;;;;;1000;Zentraleinkauf;29;DDP;;;;0;EUR;;;;1
65615;Eisenwerk Würth GmbH;Jagstfelder Straße 14;DE;74177;Bad Friedrichshall;1;EISENWERK;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
65616;Elbe Flugzeugwerke GmbH;Grenzstraße 1;DE;1109;Dresden;1;ELBE;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65626;L & S Oberflächentechnik GmbH & Co.;Grenzweg 14b;DE;33758;Schloß Holte-Stukenbrock;1;L & S;;;;;1000;Zentraleinkauf;4;EXW;;;;0;EUR;;;;1
65628;Intelligent Fluids GmbH;Karl-Heine-Straße 99;DE;4229;Leipzig;1;INTELLIGEN;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
65630;UPS Freight;28013 Network Place;US;60673-1280;Chicago, IL;1;UPS FREIGH;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
65633;Adolf Würth GmbH & Co. KG;Reinhold-Würth-Str. 12-17;DE;74653;Künzelsau;1;WÜRTH;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65637;Hellmann Worldwide Logistics GmbH&;Industriestraße 100;DE;21107;Hamburg;5;HELLMANN;;;;;1000;Zentraleinkauf;205;;;;;0;EUR;;;;1
65639;Medewo GmbH;Im Lehrer Feld 18;DE;89081;Ulm;1;MEDEWO;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65650;Fillon Technologies;Route de Houdan;FR;28210;Faverolles;1;(L) FILLON;;;;;1000;Zentraleinkauf;31;EXW;;X;;0;EUR;;;;1
65652;Köttermann GmbH;Industriestr. 2;DE;31311;Uetze;1;KÖTTERMANN;;;;;1000;Zentraleinkauf;19;DDP;;;;0;EUR;;;;1
65653;Koch & Nagy;Porschestr. 9;DE;70736;Fellbach-Oeffingen;1;KOCH & NAG;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
65654;State of Michigan;;US;;Lansing, MI;1;MICHIGAN;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
65662;Kardex Deutschland GmbH;Megamat-Platz 1 1;DE;86476;Neuburg;1;KARDEX;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65664;Bachofen GmbH;Liebigstrasse 16;DE;61130;Nidderau-Heldenbergen;1;BACHOFEN;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
65677;Geco-Gering;Max-Eyth-Str. 6;DE;34362;Hofgeismar;1;GERING;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
65689;Fast & Fluid Management Srl Italien;Via Pelizza da Volpedo 109/11;IT;20092;Chinisello Balsamo-Milan;1;FAST & FLU;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
65702;ELV Elektronik AG;;DE;26787;Leer;1;ELV;;;;;1000;Zentraleinkauf;;FH;;;;0;EUR;;;;1
65707;GG Gebhard + Gehring & Co. Gmbh;Sigmaringer Str 66;DE;72458;Albstadt;1;GEBHARD;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65710;Riegler & Co. KG;Schützenstr. 27;DE;72574;Bad Urach;1;RIEGLER;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
65713;xxx Imerys Talc Europe;BP 33662;FR;21036;Toulouse Cedex 1;1;(L) IMERYS;X;3;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
65727;Seefelder GmbH;Maybachstr. 4;DE;84030;Landshut;1;SEEFELDER;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
65735;CarpaBizzGifts BV;Gevers Deynootweg 61;NL;2508;Den Haag;1;CARPA;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
65736;Wisag Gebäude- und Industrieservice;Lewenwerder 18;DE;21079;Hamburg;1;WISAG;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
65746;S.A. Prémines Industries;Rue de la gare;FR;62112;Corbehem - France;1;SA PRÉMINE;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
65747;Graph-Tech AG;Aeschwuhrstr. 15;CH;4665;Oftringen;1;GRAPH TECH;;;;;1000;Zentraleinkauf;39;DDP;;;;0;CHF;;;;1
65751;Max Schön AG;Georg-Wilhelm-Str. 183-185;DE;21107;Hamburg;1;MAX SCHÖN;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
65758;Autohaus Kuhn und Witte GmbH & Co.;Allerbeeksring 2-12;DE;21266;Jesteburg;1;KUHN + WIT;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
65760;Tank- und Stahlbau Abersfelder;Industriestraße 6;DE;97795;Schondra-Schildeck;1;TANK- UND;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
65767;Industrial Physics Inks & Coatings;Nikolaus-Otto-Straße 2;DE;40721;Hilden;1;TQC;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
65776;F- Peter Röhl;Jahnstr. 85;DE;74321;Bietigheim-Bissingen;1;RÖHL;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
65782;Kranservice Rheinberg GmbH;Schlenzigstrasse 2;DE;21107;Hamburg;1;KRAN;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
65787;Stüwer GmbH;Lange Str. 43-47;DE;72535;Heroldstatt-Sontheim;1;STÜWER;;;;;1000;Zentraleinkauf;198;;;;;0;EUR;;;;1
65805;Alfred Schramm Molecular-Technik Gm;Robert-Bosch-Str. 9;DE;71157;Hildrizhausen;1;SCHRAMM;;;;;1000;Zentraleinkauf;29;;;;;0;EUR;;;;1
65822;Allnex Belgium SA/NV (UV);Anderlechtstraat 33;BE;1620;Drogenbos;1;ALLNEX UV;;;;;1000;Zentraleinkauf;99;DDP;;;;0;EUR;;;;1
65827;Handy Welt;Schlossmühlendamm 4;DE;21073;Hamburg;1;HANDY;;;;;1000;Zentraleinkauf;200;DDP;;;;0;EUR;;;;1
65834;Bürkle GmbH;Rheinauenstr. 5;DE;79415;Bad Bellingen;1;BÜRKLE;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
65869;Imerys Carbonates Austria;Xantener Str. 237;AT;47495;Rheinberg;1;IMERYS AUS;;;;;1000;Zentraleinkauf;39;CIP;Hamburg / Dettingen;;;0;EUR;;;;1
65880;Anneliese Backtechnik;In der Krause 67;DE;52249;Eschweiler;1;MERTES;;;;;1000;Zentraleinkauf;205;EXW;;;;0;EUR;;;;1
65887;Filzring techn. Großhandels OHG;Kalkweg 1;DE;37242;Bad Soode-Allendorf;1;FILZRING;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
65888;Kälte Kurz GmbH;Krokisgasse 19-21;DE;70794;Filderstadt;1;KÄLTE;;;;;1000;Zentraleinkauf;4;;;;;0;EUR;;;;1
65895;xxx Rio Tinto Minerals;Schützendelle 23;DE;50181;Bedburg;1;(L) RIO TI;X;3;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
65896;Flowserve SIHI Germany GmbH;Lindenstr. 170;DE;25524;Itzehoe;1;FLOWSERVE;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65898;xxx Wohlfarth Sicherheits-Schuhe Gm;Daimler Str. 3;DE;72581;Dettingen;1;(L) WOHLFA;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
65899;xxx Liquichem Handelsgesellschaft m;Wallstr. 16;DE;40213;Düsseldorf;1;(L) LIQUIC;X;3;;;1000;Zentraleinkauf;39;DDP;;X;;0;EUR;;;;1
65900;Liquichem Handelsgesellschaft mbH;Beseler Str. 2a;DE;22607;Hamburg;1;LIQUICHEM;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65901;xxx Cabot Specialty Chemicals;Interleuvenlaan 15 i;BE;3001;Leuven;1;(L) CABOT;X;3;;;1000;Zentraleinkauf;183;EXW;;X;;0;EUR;;;;1
65902;Klöckner Stahl- & Metallhandel;Gotenstraße 12;DE;20097;Hamburg;1;KLÖCKNER;;;;;1000;Zentraleinkauf;;UN;;;;0;EUR;;;;1
65916;Hama GmbH & Co. KG;Dresdener Str. 9;DE;86653;Monheim;1;HAMA;;;;;1000;Zentraleinkauf;31;;;;;0;EUR;;;;1
65936;ANEST IWATA Deutschland GmbH;Mommsenstr. 5;DE;4329;Leipzig;1;IWATA;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
65951;Sport-Thieme GmbH;Helmstedter Strasse 40;DE;38368;Grasleben;1;SPORT;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
65962;(E) H.C. CARBON GmbH;Ziegelstraße 7;DE;91126;Rednitzhembach;1;(E) CARBON;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
65963;Vrhel Wasserlogistik GmbH;Moorburg 2;DE;21439;Marxen;1;VRHEL;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
65965;Bruker Optics GmbH & Co. KG;Rudolf-Plank-Str. 27;DE;76275;Ettlingen;1;BRUKER;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
65988;ATG GmbH;Buchstr. 3;DE;89520;Großkuchen;1;ATG;;;;;1000;Zentraleinkauf;29;;;;;0;EUR;;;;1
65999;UV-Tec Messtechnik GmbH;Waldstraße 24;DE;17459;Seebad Zempin;1;UV-TEC;;;;;1000;Zentraleinkauf;4;DDP;;;;0;EUR;;;;1
66001;Nilfisk-Advance GmbH;Guido-Oberdorfer-Straße 10;DE;89287;Bellenberg;1;NILFISK;;;;;1000;Zentraleinkauf;198;DDP;ab 900 €;;;0;EUR;;;;1
66002;XXXAnest Iwata Europe S.r.l.;;IT;10155;Torino;1;ANEST IWAT;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66015;G. Keinath Offsetdruck GmbH + Co.;Gustav-Werner-Str. 17;DE;72581;Dettingen/Erms;1;KEINATH;;;;;1000;Zentraleinkauf;1;;;;;0;EUR;;;;1
66017;IBT InfraBio Tech GmbH;Am St. Niclas Schacht 13;DE;9599;Freiberg/Sachsen;1;IBT;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66062;Dispomed Witt oHG;Am Spielacker 10 - 12;DE;63571;Gelnhausen;1;DISPOMED;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66063;nimax GmbH;Otto-Lilienthal-Str. 9;DE;86899;Landsberg am Lech;1;NIMAX;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66066;Evonik Operations GmbH;Paul-Baumann-Str. 1;DE;45772;Marl;1;EVONIK;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
66067;xxx Polygiene AB;Stadiongatan 65;SE;21762;Malmö;1;(L) POLYGI;X;99;;;1000;Zentraleinkauf;39;;;X;;0;EUR;;;;1
66076;Resinex Germany GmbH;Gernsheimer Strasse 1;DE;64673;Zwingenberg;1;RESINEX;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
66087;Pfensig & Wendorf;Billwerder Ring 3;DE;21035;Hamburg;1;PFENSIG;;;;;1000;Zentraleinkauf;1;DDP;;;;0;EUR;;;;1
66090;Beltron GmbH;Siemensstr. 6-8;DE;63304;Rödermark;1;BELTRON;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
66097;Winkler & Volkmann;Südring 2;DE;44787;Bochum;1;WINKLER;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66099;GMC-I Messtechnik GmbH;Beuthener Straße 41;DE;90471;Nürnberg;1;GMC-I SERV;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
66100;Arvato Media GmbH;Lindenstr. 20-26;DE;10969;Berlin;1;ARVATO;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
66105;Fisher Scientific GmbH;Im Heiligen Feld 17;DE;58239;Schwerte;1;FISHER;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
66107;xxx 3M Marcallo Electrical Markets;Via C. Gavazzi, 25;IT;20010;Marcallo con Casone (MI);1;(L) 3M MAR;X;99;;;1000;Zentraleinkauf;31;DDP;Hamburg;X;;0;EUR;;;;1
66108;FMTS Farbmesstechnik Schröder;Kirmesauer Str 15;DE;82435;Bad Bayersoien;1;FMTS;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
66115;Fast + Fluid Management;Hub von Doorneweg 31;NL;2171;KZ Sassenheim;1;FAST + FLU;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
66117;Omni Instruments Ltd;Mid Craigie Road;GB;DD4 7RH;Dundee;1;OMNI INSTR;;;;;1000;Zentraleinkauf;39;UN;25 GBP;;;0;GBP;;;;1
66120;Kersting GmbH Sampling + Grounding;Gallbergweg 21;DE;59929;Brilon;1;KERSTING;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66129;Ralf-Michael Mohr;Rosenstr. 2;DE;19372;Stesendorf;1;MOHR WERKZ;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
66132;Cabot Carbon Ltd.;Sully Moors Road;GB;CF64 5RP;Sully, Vale of Glamorgan;1;(L) CABOT;X;3;;;1000;Zentraleinkauf;183;DDU;Hamburg;X;;0;EUR;;;;1
66133;Fujifilm Dimatix, Inc.;109 Etna Road;US;;Lebanon, NH 03766-1467;1;FUJIFILM;;;;;1000;Zentraleinkauf;39;CIP;Hamburg;;;0;EUR;;;;1
66135;JUST Normlicht GMBH;Tobelwasenweg 24;DE;73235;Weilheim/Teck;1;JUST;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
66139;LCS Life Cycle Simulation GmbH;Aspacher Straße 9;DE;71522;Backnang;1;LCS;;;;;1000;Zentraleinkauf;67;;;;;0;EUR;;;;1
66140;Minimax GmbH;Schützenbühlstraße 12;DE;70435;Stuttgart;1;MINIMAX;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66149;Torwegge Verwaltungs GmbH;Oldermanns Hof 6;DE;33719;Bielefeld;1;TORWEGGE;;;;;1000;Zentraleinkauf;1;EXW;;;;0;EUR;;;;1
66153;Eschmannstahl Ätztechnik textures G;Diehringhausen Str. 159;DE;51645;Gummersbach;1;ESCHMANNST;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66154;Heinrich & Schleyer;Otto-Hahn-Str. 1;DE;97318;Kitzingen;1;HEINRICH;;;;;1000;Zentraleinkauf;39;;;;;0;EUR;;;;1
66162;Dentalblast Inh. Tobias Gast;Rossäcker 9;DE;74343;Sachsenheim;1;GAST;;;;;1000;Zentraleinkauf;31;UN;;;;0;EUR;;;;1
66179;PESCALE Wägetechnik;Kapuzinerweg 3;DE;72408;Bisingen;1;PESCALE;;;;;1000;Zentraleinkauf;1;;;;;0;EUR;;;;1
66198;ThoMar OHG Trockenmittelwerk;Alte Salzstrasse 20;DE;21483;Lütau;1;THOMAR;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66223;Francotyp Postalia;Prenzlauer Promenade 28;DE;13089;Berlin;1;FRANCOTYP;;;;;1000;Zentraleinkauf;205;DDP;;;;0;EUR;;;;1
66239;Binder GmbH;Im Mittleren Ösch;DE;78532;Tuttlingen;1;BINDER;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
66258;Werner Hassa GmbH;Osterweide 2b;DE;23562;Lübeck;1;HASSA;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66259;Holiday Inn HH;Billwerder Neuer Deich 14;DE;20539;Hamburg;1;HOLIDAY IN;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66266;Altonaer Paletten Handel GmbH;Dradenauer Deichweg 7;DE;21129;Hamburg;1;ALTONAER;;;;;1000;Zentraleinkauf;205;DDP;;;;0;EUR;;;;1
66280;Physikalisch-Technische Bundesansta;Bundesallee 100;DE;38116;Braunschweig;1;PHYSIKALIS;;;;;1000;Zentraleinkauf;22;DDP;;;;0;EUR;;;;1
66294;xxx Mewes Anlagentechnik GmbH;Rugenbergener Siedlung 3;DE;25474;Ellerbek;1;(L) MEWES;X;3;;;1000;Zentraleinkauf;90;DDP;;X;;0;EUR;;;;1
66296;Büromarkt Böttcher AG;Brüsseler Str. 3;DE;7747;Jena;1;BÜROMARKT;;;;;1000;Zentraleinkauf;225;DDP;;;;0;EUR;;;;1
66298;Jetschke Industriefahrzeuge;Harburger Chaussee 125;DE;20539;Hamburg;1;JETSCHKE I;;;;;1000;Zentraleinkauf;205;;;;;0;EUR;;;;1
66307;H. H. Rotert GmbH & Co. KG;Franz-Lenz-Str. 12A;DE;49084;Osnabrück;1;ROTERT;;;;;1000;Zentraleinkauf;39;;;;;50;EUR;;;;1
66317;PegasusDesign oHG;Berliner Str. 10;DE;89537;Giengen;1;PEGASUS;;;;;1000;Zentraleinkauf;31;DDP;;;;0;EUR;;;;1
66389;sys-ver Rudig GmbH;Alte Landstr. 11;DE;87471;Durach;1;SYS-VER RU;;;;;1000;Zentraleinkauf;67;EXW;;;;0;EUR;;;;1
66391;Vliesstoff Kasper GmbH;Rönneterring 7-9;DE;41068;Mönchengladbach;1;VLIESSTOFF;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
66395;Schweitzer Fachinformation oHG;Burchardstr. 21;DE;20095;Hamburg;1;BOYSEN + M;;;;;1000;Zentraleinkauf;39;DAP;;;;0;EUR;;;;1
66406;ATP Messtechnik GmbH;Johann-Baptist-von-Weiß-Str. 1;DE;77955;Ettenheim;1;ATP MESSTE;;;;;1000;Zentraleinkauf;31;DAP;;;;0;EUR;;;;1
66408;Jumo GmbH & Co. KG;Moritz-Juchheim-Straße 1;DE;36039;Fulda;1;JUMO;;;;;1000;Zentraleinkauf;31;FH;;;;0;EUR;;;;1
66441;August Mink GmbH & Co. KG;Wilhelm-Zwick-Straße 13;DE;73035;Göppingen;1;MINK;;;;;1000;Zentraleinkauf;39;EXW;;;;0;EUR;;;;1
66444;Ricoh Deutschland GmbH;Vahrenwalder Str. 315;DE;30179;Hannover;1;RICOH;;;;;1000;Zentraleinkauf;67;DDP;;;;0;EUR;;;;1
66455;GLOBOS GmbH;Ahrensburger Straße 4-6;DE;30659;Hannover;1;GLOBOS;;;;;1000;Zentraleinkauf;90;;;;;0;EUR;;;;1
66461;Wagner + Munz GmbH;In der Rosenau 4;DE;81807;München;1;WAGNER;;;;;1000;Zentraleinkauf;;;;;;0;EUR;;;;1
66464;Bohlender GmbH;Waltersberg 8;DE;97947;Grünsfeld;1;BOHLENDER;;;;;1000;Zentraleinkauf;39;DDP;;;;0;EUR;;;;1
